# cutting out region defined by mask ersstv4_nino12_mask.nc
# sst [degree_C] from NOAA Extended Reconstructed Sea Surface Temperature (ERSSTA), Version 4 (in situ only)
# SSTA normalized to 1981-2010
# plotdat anomal 1981 2010 ersst_nino12.dat
# cutting out region defined by mask ersstv4_nino12_mask.nc
# sst [degree_C] from NOAA Extended Reconstructed Sea Surface Temperature (ERSST), Version 4 (in situ only)
 1854.0000 -0.614811    
 1854.0834 -0.784838    
 1854.1666  -1.21595    
 1854.2500  -1.58006    
 1854.3334  -1.50331    
 1854.4166 -0.415789    
 1854.5000 -0.658018    
 1854.5834 -0.601896    
 1854.6666 -0.653191    
 1854.7500  0.398266    
 1854.8334  0.492020E-01
 1854.9166 -0.244608    
 1855.0000 -0.638212    
 1855.0834 -0.452528    
 1855.1666  -1.08056    
 1855.2500  -1.02217    
 1855.3334 -0.279224    
 1855.4166 -0.654949    
 1855.5000 -0.879417    
 1855.5834 -0.942177    
 1855.6666 -0.342131    
 1855.7500   1.07153    
 1855.8334   1.50047    
 1855.9166  0.677021    
 1856.0000  0.297319    
 1856.0834  -2.05273    
 1856.1666  -1.69236    
 1856.2500  -2.11389    
 1856.3334  -2.02176    
 1856.4166  -1.51144    
 1856.5000  -1.02488    
 1856.5834  -1.00787    
 1856.6666  -1.03508    
 1856.7500 -0.225424    
 1856.8334  0.341225E-01
 1856.9166 -0.300339    
 1857.0000 -0.576132    
 1857.0834  -1.21443    
 1857.1666  -1.91815    
 1857.2500  -3.25591    
 1857.3334  -1.71704    
 1857.4166 -0.902220    
 1857.5000 -0.829819    
 1857.5834  0.777794    
 1857.6666   1.27567    
 1857.7500   2.48071    
 1857.8334 -0.345547    
 1857.9166 -0.150179    
 1858.0000   1.00599    
 1858.0834  -2.36007    
 1858.1666  -1.47435    
 1858.2500 -0.245438    
 1858.3334 -0.131426    
 1858.4166 -0.745180    
 1858.5000 -0.557308    
 1858.5834  0.195553    
 1858.6666  0.271988E-02
 1858.7500 -0.197124    
 1858.8334 -0.389357    
 1858.9166  0.100471    
 1859.0000 -0.922182    
 1859.0834  -1.54987    
 1859.1666  -2.56615    
 1859.2500  -3.17337    
 1859.3334  -1.93052    
 1859.4166  -2.11629    
 1859.5000  -1.41251    
 1859.5834  -1.35417    
 1859.6666  -1.31917    
 1859.7500   1.01035    
 1859.8334 -0.412518    
 1859.9166  -1.55606    
 1860.0000  -2.98010    
 1860.0834  -1.89388    
 1860.1666  -1.31185    
 1860.2500  -1.77307    
 1860.3334  -2.14696    
 1860.4166  -2.09407    
 1860.5000  -2.97221    
 1860.5834  -1.46575    
 1860.6666  -1.43970    
 1860.7500 -0.246294    
 1860.8334 -0.118288    
 1860.9166 -0.663258    
 1861.0000 -0.424692    
 1861.0834 -0.785198    
 1861.1666 -0.861389    
 1861.2500 -0.727098    
 1861.3334  -1.10665    
 1861.4166  -1.13766    
 1861.5000  -1.17672    
 1861.5834  0.120255    
 1861.6666 -0.570829    
 1861.7500 -0.462463    
 1861.8334 -0.375448    
 1861.9166 -0.434559    
 1862.0000 -0.199060    
 1862.0834 -0.251709    
 1862.1666 -0.414478    
 1862.2500 -0.132128    
 1862.3334 -0.585146    
 1862.4166 -0.567820    
 1862.5000 -0.337599    
 1862.5834 -0.334257    
 1862.6666   2.08337    
 1862.7500   2.66636    
 1862.8334   1.91700    
 1862.9166   3.74959    
 1863.0000 -0.338432    
 1863.0834 -0.938988E-01
 1863.1666  0.648062    
 1863.2500   1.58209    
 1863.3334 -0.141205    
 1863.4166  -3.22762    
 1863.5000  -2.46465    
 1863.5834 -0.939676    
 1863.6666 -0.633160    
 1863.7500 -0.237373    
 1863.8334 -0.457878    
 1863.9166   1.88969    
 1864.0000 -0.742052    
 1864.0834 -0.567499    
 1864.1666 -0.848808    
 1864.2500  -1.47384    
 1864.3334 -0.801624    
 1864.4166  -1.42258    
 1864.5000 -0.892279    
 1864.5834 -0.141577    
 1864.6666  0.211349    
 1864.7500  0.877457    
 1864.8334 -0.325527    
 1864.9166 -0.187498    
 1865.0000  0.749489    
 1865.0834 -0.361679    
 1865.1666   1.22100    
 1865.2500   1.40264    
 1865.3334   2.22980    
 1865.4166  0.822062    
 1865.5000   1.62642    
 1865.5834  -2.27984    
 1865.6666 -0.469990    
 1865.7500 -0.461044E-01
 1865.8334  0.932121E-01
 1865.9166  0.629362    
 1866.0000  -1.57402    
 1866.0834  -1.12524    
 1866.1666 -0.451809    
 1866.2500 -0.189178    
 1866.3334  0.171515    
 1866.4166  0.921921    
 1866.5000  0.138512    
 1866.5834 -0.197258E-01
 1866.6666 -0.760899E-01
 1866.7500 -0.167173    
 1866.8334 -0.226738    
 1866.9166 -0.453638    
 1867.0000 -0.268600    
 1867.0834 -0.258799    
 1867.1666  0.602581    
 1867.2500  0.903091    
 1867.3334  0.883915    
 1867.4166   1.12001    
 1867.5000  0.921942    
 1867.5834  0.119314    
 1867.6666 -0.406494E-01
 1867.7500 -0.140255    
 1867.8334 -0.667677    
 1867.9166 -0.273638    
 1868.0000 -0.775232    
 1868.0834 -0.220778    
 1868.1666 -0.554909    
 1868.2500 -0.316399    
 1868.3334  0.810051E-01
 1868.4166  0.467731    
 1868.5000  0.589222    
 1868.5834   1.06257    
 1868.6666  0.756701    
 1868.7500   1.07084    
 1868.8334   1.29814    
 1868.9166   1.86659    
 1869.0000   3.29102    
 1869.0834  0.465242    
 1869.1666  0.773081    
 1869.2500   1.74062    
 1869.3334  0.339756E-01
 1869.4166  -1.03810    
 1869.5000  0.108803    
 1869.5834  -1.30235    
 1869.6666 -0.766220    
 1869.7500 -0.971804    
 1869.8334  -1.09054    
 1869.9166  -1.53759    
 1870.0000 -0.830612E-01
 1870.0834 -0.168228    
 1870.1666 -0.266310    
 1870.2500  0.436922    
 1870.3334  -1.13798    
 1870.4166  -2.32356    
 1870.5000  -3.09440    
 1870.5834  -2.27792    
 1870.6666  -2.26577    
 1870.7500  -1.47683    
 1870.8334  -1.41048    
 1870.9166  -1.03560    
 1871.0000  -1.01456    
 1871.0834 -0.340385E-01
 1871.1666   1.10026    
 1871.2500  0.982292    
 1871.3334 -0.827599E-02
 1871.4166  0.592731    
 1871.5000 -0.874786E-01
 1871.5834  0.297144    
 1871.6666  0.708759    
 1871.7500  0.660456    
 1871.8334   1.54358    
 1871.9166 -0.702589    
 1872.0000 -0.598322    
 1872.0834 -0.773928    
 1872.1666 -0.949669    
 1872.2500  -1.24535    
 1872.3334  -1.71164    
 1872.4166  -1.55485    
 1872.5000  -1.32925    
 1872.5834 -0.447527    
 1872.6666 -0.244650    
 1872.7500  0.759163E-01
 1872.8334  0.396803    
 1872.9166 -0.604269    
 1873.0000 -0.821802    
 1873.0834  -2.05614    
 1873.1666  -6.63245    
 1873.2500  -5.62866    
 1873.3334  -4.52966    
 1873.4166  -1.05054    
 1873.5000 -0.451069    
 1873.5834 -0.433746    
 1873.6666  -1.68117    
 1873.7500  -1.85756    
 1873.8334  -1.32872    
 1873.9166  -1.27659    
 1874.0000  -1.15180    
 1874.0834  -1.61444    
 1874.1666  -1.41414    
 1874.2500  -1.33880    
 1874.3334 -0.655214    
 1874.4166 -0.316509    
 1874.5000 -0.705257    
 1874.5834  0.655231E-01
 1874.6666  0.394350    
 1874.7500  -1.17492    
 1874.8334  -2.58424    
 1874.9166 -0.733185E-01
 1875.0000 -0.130991    
 1875.0834 -0.493349    
 1875.1666  -1.03158    
 1875.2500  -1.70647    
 1875.3334  -2.63058    
 1875.4166  -2.11216    
 1875.5000  -1.65618    
 1875.5834  -1.33603    
 1875.6666  0.592871    
 1875.7500  0.433075    
 1875.8334  -1.52249    
 1875.9166  -1.64498    
 1876.0000  -2.10414    
 1876.0834  -2.06192    
 1876.1666  -1.64395    
 1876.2500  -1.34923    
 1876.3334 -0.986425    
 1876.4166 -0.995350    
 1876.5000  -1.74345    
 1876.5834 -0.946266    
 1876.6666 -0.804590    
 1876.7500  0.923025    
 1876.8334  0.984522    
 1876.9166  0.857281    
 1877.0000 -0.811802    
 1877.0834 -0.200108    
 1877.1666 -0.196018    
 1877.2500 -0.961098    
 1877.3334  -1.66351    
 1877.4166 -0.981030    
 1877.5000  0.328217E-01
 1877.5834   2.94744    
 1877.6666   3.49061    
 1877.7500   3.50443    
 1877.8334   3.77732    
 1877.9166   3.43436    
 1878.0000   3.18706    
 1878.0834   2.82834    
 1878.1666   1.73341    
 1878.2500  0.260761    
 1878.3334  0.214794    
 1878.4166  0.178240    
 1878.5000  0.682526E-01
 1878.5834  0.464733    
 1878.6666  0.473600    
 1878.7500  0.425365    
 1878.8334  0.299572    
 1878.9166  0.430531    
 1879.0000  0.236088    
 1879.0834  -1.76160    
 1879.1666 -0.712000    
 1879.2500 -0.601759    
 1879.3334 -0.694395    
 1879.4166 -0.409039    
 1879.5000  0.112972    
 1879.5834  0.554844    
 1879.6666  0.358990    
 1879.7500 -0.372944E-01
 1879.8334 -0.443048    
 1879.9166 -0.636099    
 1880.0000 -0.748631    
 1880.0834   1.13804    
 1880.1666  0.978331    
 1880.2500  0.978413    
 1880.3334 -0.395515    
 1880.4166  -1.04131    
 1880.5000 -0.306488    
 1880.5834  0.313654    
 1880.6666  0.144890    
 1880.7500  0.729767    
 1880.8334  0.877892    
 1880.9166  0.212162    
 1881.0000  0.334419    
 1881.0834  0.654621E-01
 1881.1666 -0.842781E-01
 1881.2500 -0.419449    
 1881.3334 -0.370464    
 1881.4166 -0.449059    
 1881.5000  -1.09821    
 1881.5834  -1.18263    
 1881.6666 -0.859659    
 1881.7500  -1.25937    
 1881.8334  -1.86941    
 1881.9166  -1.67168    
 1882.0000 -0.790392    
 1882.0834 -0.828789    
 1882.1666 -0.786339    
 1882.2500  -1.10429    
 1882.3334  -1.65856    
 1882.4166  -2.46027    
 1882.5000  -1.82272    
 1882.5834  -1.66777    
 1882.6666  -1.52957    
 1882.7500 -0.664234    
 1882.8334 -0.251797    
 1882.9166 -0.190399    
 1883.0000 -0.264202    
 1883.0834 -0.258949    
 1883.1666 -0.536299    
 1883.2500 -0.702469    
 1883.3334 -0.854416    
 1883.4166 -0.963287E-01
 1883.5000 -0.204687    
 1883.5834  0.870628E-01
 1883.6666  0.241039    
 1883.7500  0.232065    
 1883.8334  0.472662    
 1883.9166 -0.574018    
 1884.0000 -0.238050    
 1884.0834 -0.143198    
 1884.1666  0.573570    
 1884.2500  0.351152    
 1884.3334  0.491943E-01
 1884.4166 -0.301720    
 1884.5000 -0.105337    
 1884.5834  0.801323    
 1884.6666  0.952330    
 1884.7500  0.381037    
 1884.8334 -0.833683E-01
 1884.9166 -0.159859    
 1885.0000  0.931778E-01
 1885.0834 -0.938282E-01
 1885.1666 -0.206409    
 1885.2500  -1.58597    
 1885.3334  -1.67245    
 1885.4166  -2.03623    
 1885.5000  -2.00538    
 1885.5834 -0.544247    
 1885.6666 -0.185760    
 1885.7500 -0.212814    
 1885.8334  0.139053    
 1885.9166 -0.259449    
 1886.0000 -0.373531    
 1886.0834  -1.14739    
 1886.1666  -1.56240    
 1886.2500  -1.81878    
 1886.3334  -1.96785    
 1886.4166  -1.78330    
 1886.5000  -1.64484    
 1886.5834  -1.74910    
 1886.6666 -0.897211    
 1886.7500 -0.857655    
 1886.8334 -0.903168    
 1886.9166 -0.863058    
 1887.0000 -0.828341    
 1887.0834 -0.431339    
 1887.1666 -0.187349    
 1887.2500 -0.783197    
 1887.3334  -1.08187    
 1887.4166 -0.906199    
 1887.5000 -0.681128    
 1887.5834 -0.363096    
 1887.6666 -0.492109    
 1887.7500 -0.456715    
 1887.8334 -0.448858    
 1887.9166 -0.418186E-01
 1888.0000 -0.773411E-01
 1888.0834 -0.367159    
 1888.1666  0.804501E-01
 1888.2500  0.717293    
 1888.3334   1.46215    
 1888.4166   1.09608    
 1888.5000   1.02481    
 1888.5834   1.38552    
 1888.6666   1.90275    
 1888.7500   1.89056    
 1888.8334   1.75825    
 1888.9166   1.41729    
 1889.0000   1.43135    
 1889.0834   1.15145    
 1889.1666  0.695610    
 1889.2500  0.336412    
 1889.3334 -0.445795    
 1889.4166 -0.456348    
 1889.5000 -0.612867    
 1889.5834 -0.572977    
 1889.6666  -1.02154    
 1889.7500 -0.985905    
 1889.8334 -0.803068    
 1889.9166 -0.872498    
 1890.0000 -0.697021    
 1890.0834 -0.981668    
 1890.1666  -1.41828    
 1890.2500  -1.49582    
 1890.3334 -0.996775    
 1890.4166 -0.684689    
 1890.5000 -0.712837    
 1890.5834 -0.952307    
 1890.6666 -0.955521    
 1890.7500 -0.824345    
 1890.8334  -1.30248    
 1890.9166  -1.02209    
 1891.0000 -0.200012    
 1891.0834  0.350571    
 1891.1666   1.19259    
 1891.2500   1.84069    
 1891.3334   1.19888    
 1891.4166   1.13247    
 1891.5000  0.825062    
 1891.5834  0.346193    
 1891.6666 -0.753593E-01
 1891.7500 -0.188194    
 1891.8334  0.785332E-01
