# wio [Celsius] West Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1975 2 -0.149952
1975 3 -0.16208
1975 4 -0.382027
1975 5 -0.166678
1975 6 -0.0684919
1975 7 0.151263
1975 8 0.164661
1975 9 0.458684
1975 10 0.17798
1975 11 -0.259601
1975 12 -0.459306
1976 1 -0.513414
1976 2 -0.395661
1976 3 -0.41544
1976 4 -0.458674
1976 5 -0.291982
1976 6 -0.371195
1976 7 -0.648599
1976 8 -0.339543
1976 9 -0.194825
1976 10 -0.181099
1976 11 -0.111596
1976 12 -0.223786
1977 1 -0.0780968
1977 2 -0.135849
1977 3 -0.365004
1977 4 0.00259648
1977 5 0.240467
1977 6 0.247928
1977 7 0.0138106
1977 8 0.0670232
1977 9 -0.000367197
1977 10 -0.210725
1977 11 0.313048
1977 12 0.261006
1978 1 0.696124
1978 2 0.540105
1978 3 0.568886
1978 4 0.0296627
1978 5 -0.000552948
1978 6 -0.244674
1978 7 -0.130884
1978 8 -0.0080148
1978 9 -0.134546
1978 10 0.0716233
1978 11 0.208043
1978 12 0.046034
1979 1 0.0254271
1979 2 0.387589
1979 3 0.19622
1979 4 0.177164
1979 5 0.431057
1979 6 0.0557103
1979 7 0.0588943
1979 8 -0.150067
1979 9 -0.00170456
1979 10 0.060709
1979 11 0.101158
1979 12 0.0880645
1980 1 0.109686
1980 2 0.111859
1980 3 0.1814
1980 4 0.0414749
1980 5 0.27085
1980 6 0.143793
1980 7 0.451897
1980 8 0.629174
1980 9 0.546059
1980 10 0.562957
1980 11 0.45509
1980 12 0.492827
1981 1 0.158618
1981 2 0.042593
1981 3 0.215772
1981 4 -0.115208
1981 5 -0.0439965
1981 6 0.0215028
1981 7 0.323965
1981 8 0.326718
1981 9 0.362054
1981 10 0.373106
1981 11 0.0801451
1981 12 0.0209251
1982 1 -0.157032
1982 2 -0.238585
1982 3 -0.0526665
1982 4 -0.0938688
1982 5 -0.0928793
1982 6 -0.206114
1982 7 -0.23672
1982 8 -0.222004
1982 9 -0.32677
1982 10 -0.351702
1982 11 -0.0181328
1982 12 0.501692
1983 1 0.847266
1983 2 1.01396
1983 3 1.14789
1983 4 1.06113
1983 5 0.610809
1983 6 0.53569
1983 7 0.294595
1983 8 0.252347
1983 9 0.308568
1983 10 0.29155
1983 11 0.572034
1983 12 0.255953
1984 1 0.0877149
1984 2 -0.261448
1984 3 -0.095879
1984 4 -0.154979
1984 5 -0.0892111
1984 6 -0.023586
1984 7 0.0454945
1984 8 0.164054
1984 9 0.263348
1984 10 0.246567
1984 11 0.210409
1984 12 0.0990429
1985 1 0.306902
1985 2 0.325115
1985 3 0.245311
1985 4 0.162937
1985 5 0.0212853
1985 6 0.0893838
1985 7 0.151044
1985 8 0.154976
1985 9 0.0230439
1985 10 0.209036
1985 11 -0.113102
1985 12 0.433122
1986 1 0.017952
1986 2 0.14171
1986 3 0.0872307
1986 4 0.173994
1986 5 0.282572
1986 6 0.37357
1986 7 0.448483
1986 8 0.289007
1986 9 0.119314
1986 10 0.100453
1986 11 0.483052
1986 12 0.515403
1987 1 0.378895
1987 2 0.259079
1987 3 0.53762
1987 4 0.494428
1987 5 0.540131
1987 6 0.371846
1987 7 0.289763
1987 8 0.31583
1987 9 0.182803
1987 10 0.224912
1987 11 0.555315
1987 12 0.363733
1988 1 0.412812
1988 2 0.796993
1988 3 0.872377
1988 4 0.513762
1988 5 0.600496
1988 6 0.43362
1988 7 0.385862
1988 8 0.590493
1988 9 0.51641
1988 10 0.562405
1988 11 0.282469
1988 12 0.0944411
1989 1 0.205014
1989 2 -0.00897019
1989 3 0.10734
1989 4 0.170936
1989 5 0.369866
1989 6 0.481061
1989 7 0.384835
1989 8 0.314136
1989 9 0.309323
1989 10 0.469787
1989 11 0.577009
1989 12 0.384458
1990 1 0.401634
1990 2 0.829576
1990 3 0.509877
1990 4 0.570076
1990 5 0.484102
1990 6 0.46534
1990 7 0.412817
1990 8 0.545908
1990 9 0.216273
1990 10 0.425196
1990 11 0.335198
1990 12 0.486665
1991 1 0.416676
1991 2 0.391917
1991 3 0.385981
1991 4 0.248894
1991 5 0.21231
1991 6 0.257775
1991 7 0.0383941
1991 8 -0.0354886
1991 9 0.0227515
1991 10 0.12462
1991 11 0.10764
1991 12 0.184687
1992 1 0.557088
1992 2 0.555059
1992 3 0.711567
1992 4 0.601514
1992 5 0.745999
1992 6 1.05003
1992 7 0.759745
1992 8 0.724337
1992 9 0.669629
1992 10 0.430198
1992 11 0.409017
1992 12 0.403861
1993 1 0.41039
1993 2 0.184097
1993 3 0.294455
1993 4 0.227094
1993 5 0.320519
1993 6 0.356267
1993 7 0.247397
1993 8 0.357591
1993 9 0.16712
1993 10 0.0548647
1993 11 0.339826
1993 12 0.308162
1994 1 0.254087
1994 2 0.19382
1994 3 -0.139289
1994 4 -0.177792
1994 5 -0.22947
1994 6 -0.36679
1994 7 -0.490616
1994 8 -0.709273
1994 9 -0.679724
1994 10 -0.440613
1994 11 -0.0614445
1994 12 0.0497913
1995 1 0.129943
1995 2 0.209917
1995 3 0.228809
1995 4 0.404996
1995 5 0.545112
1995 6 0.416825
1995 7 0.502755
1995 8 0.373855
1995 9 0.246139
1995 10 0.456158
1995 11 0.495985
1995 12 0.163807
1996 1 0.355824
1996 2 0.323559
1996 3 0.286035
1996 4 0.415122
1996 5 0.227201
1996 6 0.386139
1996 7 0.541801
1996 8 0.490212
1996 9 0.40585
1996 10 0.642174
1996 11 0.60001
1996 12 0.344879
1997 1 0.0498812
1997 2 -0.211761
1997 3 0.133504
1997 4 0.149894
1997 5 0.125654
1997 6 0.208848
1997 7 -0.189873
1997 8 -0.237583
1997 9 -0.342357
1997 10 -0.384859
1997 11 -0.494023
1997 12 -0.0254069
1998 1 0.531773
1998 2 0.723155
1998 3 1.04418
1998 4 0.858548
1998 5 0.772286
1998 6 0.77008
1998 7 0.929241
1998 8 1.03124
1998 9 0.749487
1998 10 0.878032
1998 11 0.752464
1998 12 0.453945
1999 1 0.255977
1999 2 0.116779
1999 3 0.18509
1999 4 0.148526
1999 5 0.122868
1999 6 0.246566
1999 7 0.0646231
1999 8 0.103957
1999 9 0.166513
1999 10 0.0896307
1999 11 0.229727
1999 12 0.231679
2000 1 0.201119
2000 2 -0.0197779
2000 3 -0.0303261
2000 4 -0.018657
2000 5 0.00477491
2000 6 -0.0607201
2000 7 -0.0895242
2000 8 0.0542769
2000 9 0.227379
2000 10 0.279863
2000 11 0.475289
2000 12 0.314025
2001 1 0.325884
2001 2 0.0371067
2001 3 0.278819
2001 4 0.136057
2001 5 0.267163
2001 6 0.341415
2001 7 0.317199
2001 8 0.405093
2001 9 0.359881
2001 10 0.444723
2001 11 0.537445
2001 12 0.542664
2002 1 0.643909
2002 2 0.300556
2002 3 0.495828
2002 4 0.652034
2002 5 0.427372
2002 6 0.411732
2002 7 0.447374
2002 8 0.385791
2002 9 0.24594
2002 10 0.0961238
2002 11 0.282691
2002 12 0.68336
2003 1 0.596691
2003 2 0.561667
2003 3 0.555559
2003 4 0.545385
2003 5 0.481136
2003 6 0.408556
2003 7 0.254752
2003 8 0.223889
2003 9 0.352652
2003 10 0.450964
2003 11 0.413614
2003 12 0.16889
2004 1 0.466444
2004 2 0.238153
2004 3 0.176596
2004 4 0.346197
2004 5 0.427923
2004 6 0.286684
2004 7 0.187885
2004 8 0.306136
2004 9 0.259809
2004 10 0.186773
2004 11 0.475048
2004 12 0.544258
2005 1 0.505689
2005 2 0.847695
2005 3 0.835752
2005 4 0.389039
2005 5 0.488644
2005 6 0.557301
2005 7 0.597958
2005 8 0.556063
2005 9 0.666147
2005 10 0.537163
2005 11 0.378652
2005 12 0.263367
2006 1 0.104347
2006 2 0.381395
2006 3 0.345722
2006 4 0.213169
2006 5 0.476256
2006 6 0.327942
2006 7 0.189294
2006 8 0.144071
2006 9 -0.176261
2006 10 -0.254037
2006 11 0.122765
2006 12 0.459802
2007 1 0.415478
2007 2 0.464993
2007 3 0.320231
2007 4 0.303398
2007 5 0.284119
2007 6 0.567892
2007 7 0.225357
2007 8 0.19109
2007 9 0.0427375
2007 10 0.0597727
2007 11 0.158234
2007 12 0.343792
2008 1 0.211315
2008 2 0.043319
2008 3 -0.223108
2008 4 0.0108811
2008 5 -0.138662
2008 6 -0.0349937
2008 7 -0.116401
2008 8 0.121409
2008 9 0.294587
2008 10 0.277969
2008 11 0.367724
2008 12 0.269873
2009 1 0.256125
2009 2 0.128852
2009 3 0.297517
2009 4 0.177073
2009 5 0.191185
2009 6 0.517757
2009 7 0.671875
2009 8 0.666062
2009 9 0.468118
2009 10 0.583071
2009 11 0.568698
2009 12 0.588296
2010 1 0.478244
2010 2 0.807828
2010 3 0.49732
2010 4 0.584221
2010 5 0.693463
2010 6 0.712103
2010 7 0.542886
2010 8 0.531962
2010 9 0.372858
2010 10 0.629054
2010 11 0.58994
2010 12 0.325833
2011 1 -0.0490038
2011 2 -0.0482158
2011 3 -0.132756
2011 4 -0.115594
2011 5 0.192434
2011 6 0.252511
2011 7 0.0203294
2011 8 0.0812026
2011 9 0.0524631
2011 10 0.0862821
2011 11 0.215487
2011 12 0.4769
2012 1 0.227589
2012 2 0.188548
2012 3 0.0786534
2012 4 0.3688
2012 5 0.631781
2012 6 0.313837
2012 7 -0.128049
2012 8 -0.0450811
2012 9 0.160957
2012 10 0.387874
2012 11 0.484682
2012 12 0.326563
2013 1 0.503048
2013 2 0.378943
2013 3 0.407161
2013 4 0.510115
2013 5 0.595549
2013 6 0.619707
2013 7 0.357353
2013 8 0.386416
2013 9 0.358629
2013 10 0.419387
2013 11 0.394674
2013 12 0.222713
2014 1 0.401106
2014 2 0.337878
2014 3 0.414568
2014 4 0.434088
2014 5 0.633761
2014 6 0.54762
2014 7 0.682442
2014 8 0.604617
2014 9 0.375625
2014 10 0.300789
2014 11 0.626226
2014 12 0.51111
2015 1 0.407392
