# HadSST 3.1.1.0 nh averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] nh SST anomalies
1889 06    0.025 
1889 07   -0.146 
1889 08   -0.159 
1889 09   -0.237 
1889 10   -0.148 
1889 11   -0.176 
1889 12   -0.322 
1890 01   -0.315 
1890 02   -0.210 
1890 03   -0.286 
1890 04   -0.292 
1890 05   -0.266 
1890 06   -0.266 
1890 07   -0.482 
1890 08   -0.496 
1890 09   -0.542 
1890 10   -0.435 
1890 11   -0.426 
1890 12   -0.392 
1891 01   -0.454 
1891 02   -0.230 
1891 03   -0.162 
1891 04   -0.224 
1891 05   -0.092 
1891 06   -0.070 
1891 07   -0.099 
1891 08   -0.112 
1891 09   -0.056 
1891 10   -0.140 
1891 11   -0.362 
1891 12   -0.195 
1892 01   -0.133 
1892 02   -0.119 
1892 03   -0.334 
1892 04   -0.291 
1892 05   -0.302 
1892 06   -0.382 
1892 07   -0.539 
1892 08   -0.403 
1892 09   -0.349 
1892 10   -0.508 
1892 11   -0.670 
1892 12   -0.527 
1893 01   -0.532 
1893 02   -0.420 
1893 03   -0.477 
1893 04   -0.444 
1893 05   -0.472 
1893 06   -0.321 
1893 07   -0.143 
1893 08   -0.245 
1893 09   -0.531 
1893 10   -0.259 
1893 11   -0.524 
1893 12   -0.506 
1894 01   -0.600 
1894 02   -0.640 
1894 03   -0.625 
1894 04   -0.349 
1894 05   -0.425 
1894 06   -0.508 
1894 07   -0.166 
1894 08   -0.357 
1894 09   -0.284 
1894 10   -0.441 
1894 11   -0.378 
1894 12   -0.447 
1895 01   -0.271 
1895 02   -0.293 
1895 03   -0.576 
1895 04   -0.395 
1895 05   -0.287 
1895 06   -0.203 
1895 07   -0.211 
1895 08   -0.274 
1895 09   -0.114 
1895 10   -0.068 
1895 11   -0.128 
1895 12   -0.245 
1896 01   -0.293 
1896 02   -0.253 
1896 03   -0.154 
1896 04   -0.067 
1896 05   -0.030 
1896 06    0.022 
1896 07    0.024 
1896 08    0.035 
1896 09    0.146 
1896 10   -0.139 
1896 11   -0.016 
1896 12    0.050 
1897 01   -0.017 
1897 02   -0.073 
1897 03    0.162 
1897 04    0.050 
1897 05   -0.055 
1897 06   -0.049 
1897 07    0.007 
1897 08   -0.077 
1897 09   -0.197 
1897 10   -0.180 
1897 11   -0.233 
1897 12   -0.242 
1898 01   -0.186 
