# index M5 from <a href="http://www.mbari.org/bog/GlobalModes/Indices.htm">Mset</a>
# M5 [1]
1910   1  0.2777
1910   2  0.0263
1910   3  0.1522
1910   4  0.1405
1910   5 -0.0826
1910   6 -0.1499
1910   7 -0.2797
1910   8 -0.3499
1910   9 -0.3346
1910  10 -0.0755
1910  11  0.0017
1910  12  0.1868
1911   1  0.2591
1911   2  0.4337
1911   3  0.5412
1911   4  0.2766
1911   5  0.0275
1911   6 -0.0312
1911   7 -0.0829
1911   8 -0.1828
1911   9 -0.0587
1911  10  0.0841
1911  11  0.0852
1911  12  0.0466
1912   1  0.2088
1912   2  0.3952
1912   3  0.5608
1912   4  0.5359
1912   5  0.6222
1912   6  0.5665
1912   7  0.3964
1912   8  0.4049
1912   9  0.1998
1912  10  0.1738
1912  11  0.4422
1912  12  0.4339
1913   1  0.1857
1913   2  0.2383
1913   3  0.2789
1913   4  0.5068
1913   5  0.1286
1913   6 -0.0026
1913   7 -0.2693
1913   8 -0.3298
1913   9 -0.2337
1913  10 -0.1847
1913  11 -0.1193
1913  12 -0.0291
1914   1  0.0760
1914   2  0.2796
1914   3  0.2962
1914   4  0.2723
1914   5  0.4165
1914   6  0.5423
1914   7  0.3213
1914   8  0.2331
1914   9  0.2673
1914  10  0.3154
1914  11  0.3865
1914  12  0.3945
1915   1  0.5249
1915   2  0.6019
1915   3  0.3405
1915   4  0.3237
1915   5  0.1131
1915   6  0.1973
1915   7  0.0070
1915   8  0.1490
1915   9  0.2089
1915  10  0.2967
1915  11  0.1968
1915  12  0.2573
1916   1  0.3709
1916   2  0.1718
1916   3  0.1436
1916   4  0.0973
1916   5  0.1843
1916   6  0.5368
1916   7  0.6400
1916   8  0.6799
1916   9  0.4934
1916  10  0.3290
1916  11  0.0441
1916  12 -0.0478
1917   1 -0.2234
1917   2 -0.1481
1917   3 -0.3633
1917   4 -0.4890
1917   5 -0.6029
1917   6 -0.5262
1917   7 -0.4667
1917   8 -0.3629
1917   9 -0.1775
1917  10 -0.2200
1917  11 -0.1744
1917  12 -0.2247
1918   1 -0.4276
1918   2 -0.5047
1918   3 -0.6593
1918   4 -0.4888
1918   5 -0.5382
1918   6 -0.5565
1918   7 -0.6268
1918   8 -0.7087
1918   9 -0.5169
1918  10 -0.4192
1918  11 -0.3285
1918  12 -0.1293
1919   1 -0.0352
1919   2  0.0206
1919   3 -0.2010
1919   4 -0.1053
1919   5  0.0446
1919   6  0.3188
1919   7  0.3009
1919   8  0.1925
1919   9  0.1298
1919  10 -0.0021
1919  11  0.1849
