# seio [Celsius] East Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1973 5 0.573118
1973 6 0.327691
1973 7 0.387129
1973 8 0.243466
1973 9 0.272675
1973 10 0.254371
1973 11 0.121502
1973 12 -0.0760351
1974 1 -0.160804
1974 2 -0.234364
1974 3 -0.15539
1974 4 -0.188238
1974 5 -0.18428
1974 6 0.0866935
1974 7 0.203716
1974 8 0.0233101
1974 9 -0.0143013
1974 10 -0.178545
1974 11 -0.313841
1974 12 -0.0461666
1975 1 -0.178908
1975 2 -0.213455
1975 3 -0.447595
1975 4 -0.0891552
1975 5 0.125403
1975 6 0.201226
1975 7 0.424419
1975 8 0.124682
1975 9 0.00325821
1975 10 -0.477583
1975 11 -0.312122
1975 12 -0.394755
1976 1 -0.314859
1976 2 -0.132167
1976 3 -0.227121
1976 4 -0.131261
1976 5 -0.0705594
1976 6 0.207336
1976 7 0.242308
1976 8 0.0637349
1976 9 -0.0197079
1976 10 -0.027968
1976 11 -0.018915
1976 12 0.0373349
1977 1 0.105114
1977 2 -0.208307
1977 3 -0.0229436
1977 4 0.181371
1977 5 0.121663
1977 6 0.361744
1977 7 0.153869
1977 8 0.101789
1977 9 0.127556
1977 10 0.407486
1977 11 0.446227
1977 12 0.458998
1978 1 0.248524
1978 2 0.193744
1978 3 0.155581
1978 4 0.0144223
1978 5 -0.316399
1978 6 -0.215836
1978 7 0.071903
1978 8 0.0858415
1978 9 0.00496837
1978 10 -0.0347365
1978 11 0.0327977
1978 12 0.0221341
1979 1 0.523398
1979 2 0.416604
1979 3 0.3306
1979 4 0.17165
1979 5 0.208177
1979 6 0.368798
1979 7 0.0580863
1979 8 -0.0746946
1979 9 0.115443
1979 10 0.139342
1979 11 0.12829
1979 12 0.219628
1980 1 0.138268
1980 2 0.0951779
1980 3 -0.0649178
1980 4 0.154006
1980 5 0.430642
1980 6 -0.0187979
1980 7 0.121275
1980 8 0.127975
1980 9 0.20965
1980 10 0.296743
1980 11 0.305781
1980 12 0.233785
1981 1 0.142474
1981 2 0.19479
1981 3 0.406049
1981 4 0.174357
1981 5 0.156262
1981 6 -0.00191676
1981 7 0.0858667
1981 8 0.0157402
1981 9 0.0128715
1981 10 0.160778
1981 11 0.0297535
1981 12 0.236665
1982 1 0.173918
1982 2 0.115509
1982 3 0.169807
1982 4 0.227326
1982 5 0.352715
1982 6 0.263051
1982 7 0.346274
1982 8 0.33765
1982 9 0.50682
1982 10 0.653915
1982 11 0.535487
1982 12 0.570609
1983 1 0.553576
1983 2 0.613263
1983 3 0.570888
1983 4 0.717417
1983 5 0.779033
1983 6 1.12313
1983 7 1.13515
1983 8 0.906404
1983 9 0.6366
1983 10 0.396219
1983 11 0.513967
1983 12 0.392108
1984 1 0.0532181
1984 2 -0.224068
1984 3 -0.0420783
1984 4 0.106083
1984 5 -0.160605
1984 6 -0.158257
1984 7 0.00559406
1984 8 -0.0176768
1984 9 0.0615986
1984 10 -0.00996801
1984 11 0.0749393
1984 12 0.057876
1985 1 0.03244
1985 2 -0.116711
1985 3 -0.120577
1985 4 0.165287
1985 5 0.022771
1985 6 -0.317499
1985 7 0.0696493
1985 8 0.00939061
1985 9 0.18121
1985 10 0.101255
1985 11 0.237159
1985 12 0.24727
1986 1 0.0944147
1986 2 0.189627
1986 3 0.0579399
1986 4 0.0945273
1986 5 0.352263
1986 6 0.309746
1986 7 0.21547
1986 8 0.190231
1986 9 0.361995
1986 10 0.433919
1986 11 0.510123
1986 12 0.469032
1987 1 0.479054
1987 2 0.485197
1987 3 0.566091
1987 4 0.544057
1987 5 0.932699
1987 6 0.692914
1987 7 0.80675
1987 8 0.913061
1987 9 0.962973
1987 10 0.860374
1987 11 0.777605
1987 12 0.74633
1988 1 0.948494
1988 2 0.830406
1988 3 0.731212
1988 4 0.592675
1988 5 0.31919
1988 6 0.385262
1988 7 0.557568
1988 8 0.610975
1988 9 0.514806
1988 10 0.436253
1988 11 0.383686
1988 12 0.490694
1989 1 0.118445
1989 2 0.135446
1989 3 -0.0370751
1989 4 -0.0985375
1989 5 0.00580291
1989 6 -0.0758196
1989 7 0.26343
1989 8 0.312398
1989 9 0.484931
1989 10 0.450971
1989 11 0.513785
1989 12 0.448059
1990 1 0.480885
1990 2 0.723376
1990 3 0.537343
1990 4 0.389755
1990 5 0.360357
1990 6 0.113301
1990 7 0.478306
1990 8 0.463642
1990 9 0.427907
1990 10 0.469662
1990 11 0.515929
1990 12 0.720961
1991 1 0.660195
1991 2 0.469906
1991 3 0.51288
1991 4 0.733387
1991 5 0.80937
1991 6 0.727211
1991 7 0.613111
1991 8 0.319662
1991 9 0.507334
1991 10 0.46971
1991 11 0.412563
1991 12 0.483441
1992 1 0.414872
1992 2 0.343689
1992 3 0.205537
1992 4 0.25177
1992 5 0.423429
1992 6 0.408925
1992 7 0.600077
1992 8 0.26603
1992 9 0.232977
1992 10 0.191712
1992 11 0.286266
1992 12 0.318924
1993 1 0.393705
1993 2 0.396881
1993 3 0.162942
1993 4 0.244474
1993 5 0.517631
1993 6 0.46286
1993 7 0.405497
1993 8 0.354142
1993 9 0.386451
1993 10 0.281399
1993 11 0.459353
1993 12 0.329667
1994 1 0.460855
1994 2 0.232592
1994 3 0.221743
1994 4 0.363274
1994 5 0.527347
1994 6 0.270974
1994 7 0.368083
1994 8 0.39298
1994 9 0.237254
1994 10 0.638645
1994 11 0.497067
1994 12 0.542974
1995 1 0.449504
1995 2 0.548025
1995 3 0.345815
1995 4 0.389938
1995 5 0.518709
1995 6 0.554913
1995 7 0.649704
1995 8 0.540164
1995 9 0.46398
1995 10 0.48253
1995 11 0.481261
1995 12 0.486405
1996 1 0.519827
1996 2 0.47991
1996 3 0.377255
1996 4 0.257671
1996 5 0.189153
1996 6 0.210201
1996 7 0.217814
1996 8 0.121355
1996 9 0.0923775
1996 10 -0.0713092
1996 11 0.0846721
1996 12 0.163586
1997 1 0.132356
1997 2 0.0466962
1997 3 0.343162
1997 4 0.404028
1997 5 0.377937
1997 6 0.508818
1997 7 0.573879
1997 8 0.701413
1997 9 0.814282
1997 10 0.870679
1997 11 1.04623
1997 12 1.06442
1998 1 1.23171
1998 2 1.32939
1998 3 1.1655
1998 4 1.11614
1998 5 1.13983
1998 6 1.13768
1998 7 0.873823
1998 8 0.777518
1998 9 0.663408
1998 10 0.537916
1998 11 0.384467
1998 12 0.355699
1999 1 0.321744
1999 2 0.273205
1999 3 0.465394
1999 4 0.351945
1999 5 0.166262
1999 6 0.325615
1999 7 0.48973
1999 8 0.430067
1999 9 0.511442
1999 10 0.288149
1999 11 0.393662
1999 12 0.318751
2000 1 0.266532
2000 2 0.157985
2000 3 0.283853
2000 4 0.334573
2000 5 0.346138
2000 6 0.137309
2000 7 0.30894
2000 8 0.499317
2000 9 0.534062
2000 10 0.523092
2000 11 0.447008
2000 12 0.302624
2001 1 0.0840838
2001 2 0.203791
2001 3 0.433277
2001 4 0.478447
2001 5 0.628856
2001 6 0.684231
2001 7 0.496286
2001 8 0.415812
2001 9 0.529373
2001 10 0.385336
2001 11 0.570745
2001 12 0.719169
2002 1 0.687339
2002 2 0.391376
2002 3 0.673105
2002 4 0.504588
2002 5 0.324126
2002 6 0.439607
2002 7 0.505193
2002 8 0.481572
2002 9 0.924207
2002 10 0.880102
2002 11 0.64847
2002 12 0.754012
2003 1 0.536942
2003 2 0.764883
2003 3 0.680143
2003 4 0.648767
2003 5 0.543209
2003 6 0.760997
2003 7 0.699409
2003 8 0.636111
2003 9 0.686228
2003 10 0.596338
2003 11 0.525458
2003 12 0.58158
2004 1 0.695109
2004 2 0.535349
2004 3 0.429556
2004 4 0.471149
2004 5 0.0923628
2004 6 0.113768
2004 7 0.203386
2004 8 0.477176
2004 9 0.547022
2004 10 0.567443
2004 11 0.586635
2004 12 0.640265
2005 1 0.563791
2005 2 0.475514
2005 3 0.57226
2005 4 0.675676
2005 5 0.680922
2005 6 0.59546
2005 7 0.533671
2005 8 0.520003
2005 9 0.528364
2005 10 0.491659
2005 11 0.382051
2005 12 0.200904
2006 1 0.163398
2006 2 0.265701
2006 3 0.290165
2006 4 0.403121
2006 5 0.490685
2006 6 0.481749
2006 7 0.542004
2006 8 0.6767
2006 9 0.637323
2006 10 0.699798
2006 11 0.889431
2006 12 0.857329
2007 1 0.821158
2007 2 0.799678
2007 3 0.600051
2007 4 0.603156
2007 5 0.777951
2007 6 0.815822
2007 7 0.591947
2007 8 0.736665
2007 9 0.672594
2007 10 0.519734
2007 11 0.411288
2007 12 0.352557
2008 1 0.518046
2008 2 0.159322
2008 3 0.050521
2008 4 0.0612989
2008 5 0.267279
2008 6 0.394809
2008 7 0.443047
2008 8 0.550968
2008 9 0.775486
2008 10 0.696658
2008 11 0.519293
2008 12 0.44872
2009 1 0.477581
2009 2 0.480378
2009 3 0.566181
2009 4 0.504175
2009 5 0.670811
2009 6 0.829021
2009 7 0.79349
2009 8 0.871894
2009 9 0.754218
2009 10 0.953598
2009 11 0.764225
2009 12 0.975258
2010 1 0.95448
2010 2 1.02064
2010 3 1.12992
2010 4 1.15229
2010 5 0.885492
2010 6 0.783549
2010 7 0.857703
2010 8 0.785107
2010 9 0.503414
2010 10 0.582103
2010 11 0.380743
2010 12 0.352506
2011 1 0.327899
2011 2 0.373987
2011 3 0.409149
2011 4 0.245053
2011 5 0.327687
2011 6 0.520206
2011 7 0.559597
2011 8 0.736112
2011 9 0.645579
2011 10 0.829773
2011 11 0.820066
2011 12 0.579286
2012 1 0.457806
2012 2 0.292817
2012 3 0.278421
2012 4 0.312922
2012 5 0.51924
2012 6 0.538032
2012 7 0.734179
2012 8 0.908216
2012 9 1.00757
2012 10 0.886633
2012 11 0.657199
2012 12 0.819904
2013 1 0.625055
2013 2 0.755392
2013 3 0.657616
2013 4 0.4165
2013 5 0.314136
2013 6 0.334709
2013 7 0.485834
2013 8 0.496152
2013 9 0.448088
2013 10 0.647824
2013 11 0.860041
2013 12 0.596131
2014 1 0.493398
2014 2 0.43368
2014 3 0.432729
2014 4 0.578988
2014 5 0.764053
2014 6 0.736243
2014 7 0.638961
2014 8 0.539373
2014 9 0.626037
2014 10 0.812341
2014 11 0.90547
2014 12 0.782177
2015 1 0.487445
