# index M3 from <a href="http://www.mbari.org/bog/GlobalModes/Indices.htm">Mset</a>
# M3 [1]
1910   1 -0.0677
1910   2 -0.0619
1910   3  0.0893
1910   4  0.0318
1910   5  0.1576
1910   6  0.0503
1910   7  0.0757
1910   8  0.0627
1910   9  0.0526
1910  10 -0.3736
1910  11 -0.1730
1910  12  0.0047
1911   1  0.0024
1911   2  0.0416
1911   3  0.2241
1911   4  0.2936
1911   5  0.0399
1911   6 -0.3118
1911   7 -0.2260
1911   8 -0.1446
1911   9 -0.5386
1911  10 -0.7394
1911  11 -0.7845
1911  12 -1.0008
1912   1 -0.8271
1912   2 -0.6106
1912   3 -0.5659
1912   4 -0.3417
1912   5 -0.0564
1912   6  0.0296
1912   7  0.0277
1912   8  0.2236
1912   9  0.4079
1912  10  0.2940
1912  11  0.2419
1912  12  0.0390
1913   1 -0.1546
1913   2 -0.1200
1913   3 -0.1438
1913   4 -0.2791
1913   5 -0.1832
1913   6 -0.1530
1913   7  0.0519
1913   8  0.1942
1913   9  0.0115
1913  10 -0.0772
1913  11 -0.1172
1913  12 -0.2674
1914   1 -0.3706
1914   2 -0.1585
1914   3  0.0035
1914   4  0.3471
1914   5  0.2068
1914   6 -0.0988
1914   7 -0.1526
1914   8 -0.1922
1914   9 -0.3770
1914  10 -0.4923
1914  11 -0.4826
1914  12 -0.4502
1915   1 -0.4309
1915   2 -0.4801
1915   3 -0.1365
1915   4  0.1147
1915   5  0.2160
1915   6  0.1836
1915   7  0.3441
1915   8  0.2786
1915   9  0.0471
1915  10 -0.2045
1915  11 -0.0683
1915  12  0.0510
1916   1 -0.2334
1916   2 -0.2448
1916   3 -0.1023
1916   4  0.1347
1916   5  0.1070
1916   6 -0.0427
1916   7  0.0093
1916   8 -0.0852
1916   9 -0.3448
1916  10 -0.2203
1916  11 -0.2165
1916  12 -0.1951
1917   1  0.0317
1917   2 -0.0147
1917   3 -0.3792
1917   4 -0.4525
1917   5 -0.2954
1917   6 -0.3384
1917   7 -0.3257
1917   8 -0.2663
1917   9 -0.1463
1917  10 -0.2336
1917  11  0.0871
1917  12  0.2653
1918   1  0.3988
1918   2  0.1800
1918   3 -0.0144
1918   4 -0.1818
1918   5 -0.4036
1918   6 -0.2627
1918   7 -0.2165
1918   8 -0.2910
1918   9 -0.1903
1918  10  0.0067
1918  11 -0.0897
1918  12 -0.4071
1919   1 -0.3382
1919   2 -0.4036
1919   3 -0.4806
1919   4 -0.3809
1919   5 -0.2493
1919   6 -0.2045
1919   7 -0.2192
1919   8  0.0460
1919   9  0.0777
1919  10 -0.0404
1919  11 -0.2626
1919  12 -0.2982
1920   1 -0.3044
1920   2 -0.3883
1920   3 -0.4401
1920   4 -0.3744
1920   5 -0.1392
1920   6 -0.1259
1920   7 -0.0874
1920   8 -0.3666
1920   9 -0.4074
1920  10 -0.1487
1920  11 -0.2278
1920  12 -0.3019
1921   1 -0.2735
1921   2 -0.2693
1921   3 -0.0182
1921   4 -0.1497
1921   5 -0.3042
1921   6 -0.1921
1921   7 -0.4278
1921   8 -0.4427
1921   9 -0.4166
1921  10 -0.5174
1921  11  0.0221
1921  12  0.2852
1922   1  0.2202
1922   2 -0.0136
1922   3 -0.1324
1922   4 -0.1212
1922   5 -0.1775
1922   6 -0.0548
1922   7  0.2486
1922   8  0.1959
1922   9  0.3249
1922  10  0.2994
1922  11  0.1743
1922  12  0.3786
1923   1  0.3077
1923   2  0.0792
1923   3 -0.0726
1923   4 -0.0700
1923   5  0.0359
1923   6 -0.1036
1923   7  0.0277
1923   8  0.0331
1923   9  0.0823
1923  10  0.1371
1923  11 -0.1375
1923  12 -0.3957
1924   1 -0.3646
1924   2 -0.2297
1924   3 -0.0278
1924   4 -0.1709
1924   5  0.0475
1924   6  0.3021
1924   7  0.1272
