# HadSST 3.1.1.0 tropics averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] tropics SST anomalies
1879 09   -0.332 
1879 10   -0.399 
1879 11   -0.394 
1879 12   -0.504 
1880 01   -0.434 
1880 02   -0.045 
1880 03    0.214 
1880 04   -0.152 
1880 05   -0.303 
1880 06   -0.493 
1880 07   -0.565 
1880 08   -0.177 
1880 09   -0.359 
1880 10   -0.143 
1880 11   -0.180 
1880 12   -0.071 
1881 01   -0.153 
1881 02   -0.032 
1881 03    0.158 
1881 04    0.151 
1881 05    0.179 
1881 06   -0.062 
1881 07    0.007 
1881 08   -0.057 
1881 09   -0.114 
1881 10   -0.196 
1881 11   -0.139 
1881 12   -0.103 
1882 01   -0.119 
1882 02   -0.145 
1882 03   -0.111 
1882 04   -0.067 
1882 05   -0.304 
1882 06   -0.458 
1882 07   -0.373 
1882 08   -0.377 
1882 09   -0.349 
1882 10   -0.408 
1882 11   -0.199 
1882 12   -0.407 
1883 01   -0.192 
1883 02   -0.345 
1883 03   -0.256 
1883 04   -0.400 
1883 05   -0.153 
1883 06   -0.222 
1883 07   -0.326 
1883 08   -0.435 
1883 09   -0.373 
1883 10   -0.502 
1883 11   -0.378 
1883 12   -0.487 
1884 01   -0.575 
1884 02   -0.267 
1884 03   -0.433 
1884 04   -0.402 
1884 05   -0.371 
1884 06   -0.379 
1884 07   -0.465 
1884 08   -0.415 
1884 09   -0.250 
1884 10   -0.292 
1884 11   -0.425 
1884 12   -0.254 
1885 01   -0.210 
1885 02   -0.218 
1885 03   -0.330 
1885 04   -0.340 
1885 05   -0.333 
1885 06   -0.451 
1885 07   -0.505 
1885 08   -0.614 
1885 09   -0.291 
1885 10    0.137 
1885 11    0.012 
1885 12   -0.019 
1886 01   -0.080 
1886 02   -0.198 
1886 03   -0.112 
1886 04   -0.139 
1886 05    0.013 
1886 06   -0.338 
1886 07   -0.357 
1886 08   -0.395 
1886 09   -0.463 
1886 10   -0.456 
1886 11   -0.400 
1886 12   -0.668 
1887 01   -0.533 
1887 02   -0.539 
1887 03   -0.508 
1887 04   -0.550 
1887 05   -0.598 
1887 06   -0.571 
1887 07   -0.385 
1887 08   -0.433 
1887 09   -0.389 
1887 10   -0.285 
1887 11   -0.215 
1887 12   -0.207 
1888 01   -0.344 
1888 02   -0.215 
1888 03    0.049 
1888 04   -0.059 
1888 05   -0.091 
1888 06   -0.176 
1888 07   -0.059 
1888 08   -0.114 
1888 09    0.012 
