# index M6 from <a href="http://www.mbari.org/bog/GlobalModes/Indices.htm">Mset</a>
# M6 [1]
1910   1 -0.0607
1910   2 -0.0197
1910   3  0.0182
1910   4  0.1075
1910   5  0.1255
1910   6  0.1919
1910   7  0.2205
1910   8  0.0793
1910   9 -0.0140
1910  10 -0.0690
1910  11 -0.2242
1910  12 -0.4245
1911   1 -0.5040
1911   2 -0.4418
1911   3 -0.4374
1911   4 -0.3431
1911   5 -0.3719
1911   6 -0.2831
1911   7 -0.2367
1911   8 -0.2053
1911   9 -0.2758
1911  10 -0.1718
1911  11  0.1125
1911  12  0.2665
1912   1  0.2014
1912   2 -0.1309
1912   3 -0.0530
1912   4 -0.0326
1912   5 -0.0377
1912   6  0.1883
1912   7  0.1283
1912   8  0.2221
1912   9  0.1143
1912  10  0.1729
1912  11  0.0657
1912  12 -0.1123
1913   1  0.0656
1913   2  0.1735
1913   3  0.2724
1913   4  0.1877
1913   5  0.4476
1913   6  0.4976
1913   7  0.3910
1913   8  0.2939
1913   9  0.0913
1913  10  0.0219
1913  11  0.1252
1913  12 -0.0712
1914   1 -0.2135
1914   2 -0.1750
1914   3 -0.1748
1914   4 -0.1033
1914   5 -0.1534
1914   6 -0.3673
1914   7 -0.2960
1914   8 -0.0988
1914   9  0.0304
1914  10  0.0418
1914  11 -0.1096
1914  12 -0.1623
1915   1 -0.3578
1915   2 -0.3142
1915   3 -0.3533
1915   4 -0.1837
1915   5 -0.2224
1915   6 -0.1433
1915   7 -0.1423
1915   8 -0.3686
1915   9 -0.1839
1915  10 -0.0047
1915  11 -0.0314
1915  12  0.0379
1916   1  0.1061
1916   2  0.2125
1916   3  0.1282
1916   4  0.2250
1916   5  0.0694
1916   6 -0.1221
1916   7  0.0301
1916   8  0.2198
1916   9  0.1601
1916  10  0.0566
1916  11 -0.0504
1916  12 -0.2556
1917   1 -0.1833
1917   2 -0.1046
1917   3  0.2119
1917   4  0.2372
1917   5  0.2651
1917   6  0.3273
1917   7  0.3024
1917   8  0.2139
1917   9  0.1529
1917  10 -0.0300
1917  11 -0.2123
1917  12 -0.2955
1918   1 -0.2589
1918   2 -0.0186
1918   3  0.0317
1918   4 -0.0680
1918   5 -0.0947
1918   6 -0.3457
1918   7 -0.2011
1918   8 -0.0901
1918   9 -0.0560
1918  10  0.1910
1918  11  0.0304
1918  12  0.1414
1919   1 -0.0128
1919   2 -0.0338
1919   3 -0.1621
1919   4 -0.3214
1919   5 -0.2682
1919   6 -0.2768
1919   7 -0.2680
1919   8 -0.2933
1919   9 -0.1789
1919  10  0.0101
1919  11  0.1703
1919  12  0.1268
1920   1  0.0913
1920   2  0.2730
1920   3  0.2513
1920   4  0.2405
1920   5  0.1655
1920   6  0.2911
1920   7  0.3719
1920   8  0.1799
1920   9  0.1146
1920  10  0.2057
1920  11  0.2409
1920  12  0.2772
1921   1  0.1706
1921   2  0.1101
1921   3  0.1311
1921   4  0.1850
1921   5  0.2633
1921   6  0.3318
1921   7  0.3314
1921   8  0.3300
1921   9  0.2247
1921  10  0.1932
1921  11  0.2003
1921  12  0.1559
1922   1  0.0858
1922   2  0.0871
1922   3  0.3262
1922   4  0.3121
1922   5  0.1743
1922   6 -0.0274
1922   7 -0.0537
1922   8 -0.2088
1922   9 -0.2427
1922  10 -0.0994
1922  11 -0.0196
1922  12  0.2289
1923   1  0.1211
1923   2  0.0077
1923   3  0.0250
1923   4  0.0209
1923   5 -0.1087
1923   6 -0.0535
1923   7 -0.0977
1923   8  0.2228
1923   9  0.1088
1923  10  0.1101
1923  11  0.1234
1923  12  0.3112
1924   1  0.5769
1924   2  0.5657
1924   3  0.5910
1924   4  0.5653
1924   5  0.4714
1924   6  0.4476
1924   7  0.4034
1924   8  0.3658
1924   9  0.3375
1924  10  0.1309
1924  11  0.0648
1924  12  0.0751
1925   1  0.1370
1925   2  0.0780
1925   3  0.1825
1925   4  0.2106
1925   5  0.2370
1925   6  0.2566
1925   7  0.1929
1925   8  0.2042
1925   9  0.0502
1925  10  0.2038
1925  11  0.2681
1925  12  0.3281
1926   1  0.3788
1926   2  0.3197
1926   3  0.2292
1926   4  0.2602
1926   5  0.2113
1926   6  0.1504
1926   7  0.1887
1926   8  0.3833
1926   9  0.3397
1926  10  0.3579
1926  11  0.1282
1926  12 -0.0268
1927   1 -0.2310
1927   2  0.0406
1927   3  0.1197
1927   4  0.1904
1927   5  0.1198
1927   6  0.1302
1927   7  0.0136
1927   8  0.1174
1927   9  0.2124
1927  10  0.2029
1927  11  0.3100
1927  12  0.2935
1928   1  0.0562
1928   2  0.0178
1928   3  0.0820
1928   4  0.0623
1928   5  0.2027
1928   6  0.2208
1928   7  0.1448
1928   8  0.2023
1928   9  0.0504
1928  10  0.2528
1928  11  0.2415
1928  12  0.2092
1929   1  0.2776
1929   2  0.2535
1929   3  0.1524
1929   4  0.1130
1929   5  0.1419
1929   6  0.1155
1929   7 -0.0734
1929   8 -0.1475
1929   9 -0.1037
1929  10 -0.0539
1929  11  0.0964
1929  12  0.1148
1930   1 -0.0091
1930   2  0.0783
1930   3 -0.1606
1930   4 -0.0689
1930   5 -0.0677
1930   6 -0.0702
1930   7 -0.0275
1930   8 -0.0785
1930   9 -0.2065
1930  10 -0.1729
1930  11 -0.3161
1930  12 -0.2757
1931   1 -0.1963
1931   2  0.0561
1931   3  0.0427
1931   4 -0.2418
1931   5 -0.0063
1931   6  0.0635
1931   7  0.0808
1931   8 -0.1624
1931   9 -0.0743
1931  10 -0.1475
1931  11  0.0233
1931  12  0.0915
1932   1 -0.0333
1932   2 -0.1685
1932   3 -0.2925
1932   4 -0.2600
1932   5 -0.0923
1932   6 -0.1331
1932   7 -0.2457
1932   8 -0.3522
1932   9 -0.5305
1932  10 -0.4484
1932  11 -0.3094
1932  12 -0.2119
1933   1  0.0390
1933   2  0.1654
1933   3  0.1378
1933   4  0.0668
1933   5  0.2145
1933   6 -0.0364
1933   7 -0.1728
1933   8 -0.1800
1933   9 -0.1245
1933  10 -0.0514
1933  11 -0.1185
1933  12 -0.0617
1934   1  0.0760
1934   2 -0.0529
1934   3  0.0043
1934   4 -0.0080
1934   5  0.1157
1934   6  0.3221
1934   7  0.1658
1934   8  0.1586
1934   9  0.2797
1934  10  0.1835
1934  11  0.0966
1934  12  0.2332
1935   1  0.2701
1935   2  0.2241
1935   3  0.1799
1935   4  0.1410
1935   5  0.1881
1935   6  0.1793
1935   7  0.2172
1935   8  0.1927
1935   9  0.2762
1935  10  0.1097
1935  11  0.0016
1935  12  0.0282
1936   1  0.0507
1936   2 -0.0193
1936   3 -0.1046
1936   4 -0.0647
1936   5 -0.3414
1936   6 -0.5340
1936   7 -0.3548
1936   8 -0.2571
1936   9 -0.0546
1936  10  0.1036
1936  11  0.2234
1936  12  0.1785
1937   1  0.1999
1937   2  0.0550
1937   3  0.1469
1937   4  0.2634
1937   5  0.2268
1937   6  0.0921
1937   7 -0.0379
1937   8 -0.1045
1937   9 -0.1306
1937  10 -0.0028
1937  11 -0.0553
1937  12 -0.1348
1938   1 -0.1514
1938   2 -0.0392
1938   3 -0.1022
1938   4 -0.2070
1938   5 -0.0319
1938   6  0.0097
1938   7  0.0270
