# wio [Celsius] West Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1974 6 -0.105255
1974 7 0.127396
1974 8 0.210226
1974 9 0.240555
1974 10 0.262416
1974 11 -0.0564301
1974 12 0.0663256
1975 1 -0.00503602
1975 2 -0.153588
1975 3 -0.166105
1975 4 -0.385396
1975 5 -0.170689
1975 6 -0.072119
1975 7 0.147206
1975 8 0.162358
1975 9 0.454949
1975 10 0.175367
1975 11 -0.263911
1975 12 -0.465326
1976 1 -0.513414
1976 2 -0.399297
1976 3 -0.419465
1976 4 -0.462043
1976 5 -0.295993
1976 6 -0.374822
1976 7 -0.652655
1976 8 -0.341846
1976 9 -0.198561
1976 10 -0.183712
1976 11 -0.115906
1976 12 -0.229806
1977 1 -0.0780968
1977 2 -0.139485
1977 3 -0.369029
1977 4 -0.000772159
1977 5 0.236457
1977 6 0.244301
1977 7 0.00975435
1977 8 0.0647205
1977 9 -0.00410266
1977 10 -0.213338
1977 11 0.308738
1977 12 0.254987
1978 1 0.696124
1978 2 0.536469
1978 3 0.564861
1978 4 0.026294
1978 5 -0.00456345
1978 6 -0.248301
1978 7 -0.13494
1978 8 -0.0103175
1978 9 -0.138281
1978 10 0.0690103
1978 11 0.203733
1978 12 0.0400144
1979 1 0.0254271
1979 2 0.383953
1979 3 0.192195
1979 4 0.173796
1979 5 0.427047
1979 6 0.0520832
1979 7 0.054838
1979 8 -0.15237
1979 9 -0.00544001
1979 10 0.0580959
1979 11 0.0968482
1979 12 0.0820449
1980 1 0.109686
1980 2 0.108223
1980 3 0.177375
1980 4 0.0381062
1980 5 0.266839
1980 6 0.140166
1980 7 0.447841
1980 8 0.626871
1980 9 0.542324
1980 10 0.560344
1980 11 0.45078
1980 12 0.486807
1981 1 0.158618
1981 2 0.0389572
1981 3 0.211747
1981 4 -0.118577
1981 5 -0.048007
1981 6 0.0178758
1981 7 0.319909
1981 8 0.324415
1981 9 0.358319
1981 10 0.370493
1981 11 0.075835
1981 12 0.0149055
1982 1 -0.157032
1982 2 -0.242221
1982 3 -0.0566915
1982 4 -0.0972375
1982 5 -0.0968898
1982 6 -0.209741
1982 7 -0.240776
1982 8 -0.224307
1982 9 -0.330505
1982 10 -0.354315
1982 11 -0.0224428
1982 12 0.495672
1983 1 0.847266
1983 2 1.01032
1983 3 1.14387
1983 4 1.05776
1983 5 0.606799
1983 6 0.532063
1983 7 0.290538
1983 8 0.250044
1983 9 0.304833
1983 10 0.288937
1983 11 0.567724
1983 12 0.249933
1984 1 0.0877149
1984 2 -0.265084
1984 3 -0.099904
1984 4 -0.158348
1984 5 -0.0932216
1984 6 -0.0272131
1984 7 0.0414382
1984 8 0.161751
1984 9 0.259612
1984 10 0.243953
1984 11 0.206099
1984 12 0.0930233
1985 1 0.306902
1985 2 0.321479
1985 3 0.241286
1985 4 0.159569
1985 5 0.0172748
1985 6 0.0857568
1985 7 0.146988
1985 8 0.152673
1985 9 0.0193084
1985 10 0.206423
1985 11 -0.117412
1985 12 0.427103
1986 1 0.017952
1986 2 0.138074
1986 3 0.0832057
1986 4 0.170625
1986 5 0.278561
1986 6 0.369943
1986 7 0.444427
1986 8 0.286704
1986 9 0.115578
1986 10 0.0978398
1986 11 0.478742
1986 12 0.509383
1987 1 0.378895
1987 2 0.255443
1987 3 0.533595
1987 4 0.49106
1987 5 0.536121
1987 6 0.368219
1987 7 0.285706
1987 8 0.313527
1987 9 0.179068
1987 10 0.222299
1987 11 0.551005
1987 12 0.357713
1988 1 0.412812
1988 2 0.793357
1988 3 0.868352
1988 4 0.510393
1988 5 0.596485
1988 6 0.429993
1988 7 0.381806
1988 8 0.58819
1988 9 0.512675
1988 10 0.559792
1988 11 0.278159
1988 12 0.0884215
1989 1 0.205014
1989 2 -0.012606
1989 3 0.103315
1989 4 0.167568
1989 5 0.365856
1989 6 0.477434
1989 7 0.380779
1989 8 0.311833
1989 9 0.305587
1989 10 0.467174
1989 11 0.572699
1989 12 0.378438
1990 1 0.401634
1990 2 0.82594
1990 3 0.505852
1990 4 0.566707
1990 5 0.480091
1990 6 0.461713
1990 7 0.408761
1990 8 0.543605
1990 9 0.212538
1990 10 0.422583
1990 11 0.330888
1990 12 0.480645
1991 1 0.416676
1991 2 0.388281
1991 3 0.381956
1991 4 0.245525
1991 5 0.2083
1991 6 0.254148
1991 7 0.0343378
1991 8 -0.0377913
1991 9 0.0190161
1991 10 0.122007
1991 11 0.10333
1991 12 0.178667
1992 1 0.557088
1992 2 0.551423
1992 3 0.707542
1992 4 0.598146
1992 5 0.741988
1992 6 1.0464
1992 7 0.755688
1992 8 0.722034
1992 9 0.665894
1992 10 0.427585
1992 11 0.404707
1992 12 0.397841
1993 1 0.41039
1993 2 0.180462
1993 3 0.29043
1993 4 0.223725
1993 5 0.316509
1993 6 0.35264
1993 7 0.243341
1993 8 0.355289
1993 9 0.163384
1993 10 0.0522516
1993 11 0.335516
1993 12 0.302143
1994 1 0.254087
1994 2 0.190184
1994 3 -0.143314
1994 4 -0.181161
1994 5 -0.233481
1994 6 -0.370417
1994 7 -0.494672
1994 8 -0.711575
1994 9 -0.683459
1994 10 -0.443226
1994 11 -0.0657545
1994 12 0.0437717
1995 1 0.129943
1995 2 0.206281
1995 3 0.224784
1995 4 0.401628
1995 5 0.541101
1995 6 0.413198
1995 7 0.498698
1995 8 0.371552
1995 9 0.242404
1995 10 0.453545
1995 11 0.491674
1995 12 0.157787
1996 1 0.355824
1996 2 0.319923
1996 3 0.28201
1996 4 0.411753
1996 5 0.223191
1996 6 0.382512
1996 7 0.537744
1996 8 0.487909
1996 9 0.402114
1996 10 0.639561
1996 11 0.5957
1996 12 0.338859
1997 1 0.0498812
1997 2 -0.215397
1997 3 0.129479
1997 4 0.146526
1997 5 0.121644
1997 6 0.205221
1997 7 -0.193929
1997 8 -0.239886
1997 9 -0.346093
1997 10 -0.387473
1997 11 -0.498333
1997 12 -0.0314266
1998 1 0.531773
1998 2 0.719519
1998 3 1.04016
1998 4 0.855179
1998 5 0.768276
1998 6 0.766453
1998 7 0.925184
1998 8 1.02894
1998 9 0.745751
1998 10 0.875419
1998 11 0.748154
1998 12 0.447925
1999 1 0.255977
1999 2 0.113143
1999 3 0.181065
1999 4 0.145157
1999 5 0.118858
1999 6 0.242939
1999 7 0.0605668
1999 8 0.101654
1999 9 0.162778
1999 10 0.0870177
1999 11 0.225417
1999 12 0.225659
2000 1 0.201119
2000 2 -0.0234138
2000 3 -0.0343511
2000 4 -0.0220256
2000 5 0.000764416
2000 6 -0.0643471
2000 7 -0.0935805
2000 8 0.0519741
2000 9 0.223643
2000 10 0.27725
2000 11 0.470979
2000 12 0.308006
2001 1 0.325884
2001 2 0.0334708
2001 3 0.274794
2001 4 0.132688
2001 5 0.263153
2001 6 0.337788
2001 7 0.313143
2001 8 0.402791
2001 9 0.356145
2001 10 0.442109
2001 11 0.533135
2001 12 0.536645
2002 1 0.643909
2002 2 0.29692
2002 3 0.491803
2002 4 0.648666
2002 5 0.423361
2002 6 0.408105
2002 7 0.443317
2002 8 0.383488
2002 9 0.242205
2002 10 0.0935107
2002 11 0.278381
2002 12 0.67734
2003 1 0.596691
2003 2 0.558031
2003 3 0.551534
2003 4 0.542017
2003 5 0.477126
2003 6 0.404929
2003 7 0.250696
2003 8 0.221586
2003 9 0.348916
2003 10 0.448351
2003 11 0.409303
2003 12 0.162871
2004 1 0.466444
2004 2 0.234517
2004 3 0.172571
2004 4 0.342828
2004 5 0.423912
2004 6 0.283057
2004 7 0.183829
2004 8 0.303833
2004 9 0.256073
2004 10 0.18416
2004 11 0.470738
2004 12 0.538238
2005 1 0.505689
2005 2 0.844059
2005 3 0.831728
2005 4 0.38567
2005 5 0.484634
2005 6 0.553674
2005 7 0.593902
2005 8 0.55376
2005 9 0.662412
2005 10 0.53455
2005 11 0.374342
2005 12 0.257347
2006 1 0.104347
2006 2 0.377759
2006 3 0.341697
2006 4 0.2098
2006 5 0.472245
2006 6 0.324315
2006 7 0.185238
2006 8 0.141768
2006 9 -0.179997
2006 10 -0.25665
2006 11 0.118455
2006 12 0.453782
2007 1 0.415478
2007 2 0.461357
2007 3 0.316206
2007 4 0.300029
2007 5 0.280109
2007 6 0.564265
2007 7 0.2213
2007 8 0.188787
2007 9 0.0390021
2007 10 0.0571596
2007 11 0.153924
2007 12 0.337772
2008 1 0.211315
2008 2 0.0396832
2008 3 -0.227133
2008 4 0.0075125
2008 5 -0.142673
2008 6 -0.0386207
2008 7 -0.120457
2008 8 0.119107
2008 9 0.290851
2008 10 0.275356
2008 11 0.363414
2008 12 0.263853
2009 1 0.256125
2009 2 0.125216
2009 3 0.293492
2009 4 0.173704
2009 5 0.187175
2009 6 0.51413
2009 7 0.667819
2009 8 0.66376
2009 9 0.464383
2009 10 0.580458
2009 11 0.564388
2009 12 0.582277
2010 1 0.478244
2010 2 0.804192
2010 3 0.493295
2010 4 0.580852
2010 5 0.689452
2010 6 0.708476
2010 7 0.53883
2010 8 0.529659
2010 9 0.369122
2010 10 0.626441
2010 11 0.58563
2010 12 0.319813
2011 1 -0.0490038
2011 2 -0.0518517
2011 3 -0.136781
2011 4 -0.118963
2011 5 0.188424
2011 6 0.248884
2011 7 0.0162731
2011 8 0.0788999
2011 9 0.0487277
2011 10 0.083669
2011 11 0.211177
2011 12 0.470881
2012 1 0.227589
2012 2 0.184912
2012 3 0.0746284
2012 4 0.365432
2012 5 0.62777
2012 6 0.31021
2012 7 -0.132105
2012 8 -0.0473838
2012 9 0.157222
2012 10 0.385261
2012 11 0.480372
2012 12 0.320543
2013 1 0.503048
2013 2 0.375307
2013 3 0.403136
2013 4 0.506746
2013 5 0.591539
2013 6 0.61608
2013 7 0.353297
2013 8 0.384114
2013 9 0.354894
2013 10 0.416774
2013 11 0.390364
2013 12 0.216694
2014 1 0.401106
2014 2 0.334242
2014 3 0.410543
2014 4 0.430719
2014 5 0.629751
2014 6 0.543993
2014 7 0.678386
2014 8 0.602314
2014 9 0.37189
2014 10 0.298176
2014 11 0.621916
2014 12 0.50509
2015 1 0.407392
2015 2 0.527187
2015 3 0.583646
2015 4 0.488475
2015 5 0.581539
2015 6 0.525942
2015 7 0.588168
2015 8 0.333886
2015 9 0.541622
2015 10 0.378911
2015 11 0.624953
2015 12 0.872847
