# seio [Celsius] East Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1893 9 -0.425951
1893 10 -0.506759
1893 11 -0.540074
1893 12 -0.464853
1894 1 -0.38684
1894 2 -0.337151
1894 3 -0.363547
1894 4 -0.324988
1894 5 -0.44479
1894 6 -0.446518
1894 7 -0.428118
1894 8 -0.363133
1894 9 -0.507943
1894 10 -0.472899
1894 11 -0.491707
1894 12 -0.386555
1895 1 -0.39789
1895 2 -0.25407
1895 3 -0.25151
1895 4 -0.317753
1895 5 -0.317327
1895 6 -0.244943
1895 7 -0.384257
1895 8 -0.0696384
1895 9 -0.138386
1895 10 -0.0853078
1895 11 -0.175052
1895 12 -0.249539
1896 1 -0.102994
1896 2 -0.210634
1896 3 -0.216475
1896 4 -0.0508721
1896 5 0.0170042
1896 6 0.0182648
1896 7 -0.00228446
1896 8 -0.100007
1896 9 -0.0253974
1896 10 0.0692912
1896 11 -0.117227
1896 12 0.179733
1897 1 0.0966602
1897 2 0.12635
1897 3 0.138254
1897 4 0.0480274
1897 5 -0.0572645
1897 6 -0.0728844
1897 7 0.197191
1897 8 0.280124
1897 9 -0.00251436
1897 10 -0.225356
1897 11 -0.486445
1897 12 -0.370548
1898 1 -0.395534
1898 2 -0.384346
1898 3 -0.524877
1898 4 -0.338911
1898 5 -0.375669
1898 6 -0.421151
1898 7 -0.382419
1898 8 -0.454249
1898 9 -0.447168
1898 10 -0.429405
1898 11 -0.543624
1898 12 -0.534983
1899 1 -0.680898
1899 2 -0.632284
1899 3 -0.548796
1899 4 -0.430907
1899 5 -0.30426
1899 6 -0.507085
1899 7 -0.462293
1899 8 -0.412991
1899 9 -0.76854
1899 10 -0.209757
1899 11 -0.328649
1899 12 -0.369888
1900 1 -0.181494
1900 2 0.0895485
1900 3 -0.119629
1900 4 0.0832101
1900 5 0.0589686
1900 6 0.0566311
1900 7 -0.0236177
1900 8 -0.162076
1900 9 -0.114376
1900 10 -0.193514
1900 11 -0.0743284
1900 12 -0.124724
1901 1 -0.0407005
1901 2 -0.482785
1901 3 -0.439502
1901 4 -0.252441
1901 5 -0.28582
1901 6 -0.471257
1901 7 -0.634472
1901 8 -0.557451
1901 9 -0.789361
1901 10 -0.488688
1901 11 -0.550614
1901 12 -0.471852
1902 1 -0.313335
1902 2 -0.253878
1902 3 -0.271983
1902 4 -0.0878826
1902 5 -0.178776
1902 6 -0.0964617
1902 7 -0.1887
1902 8 0.0125517
1902 9 -0.112454
1902 10 -0.0981649
1902 11 -0.238432
1902 12 -0.198172
1903 1 -0.272406
1903 2 -0.293493
1903 3 -0.260432
1903 4 -0.385026
1903 5 -0.258492
1903 6 -0.1512
1903 7 -0.344798
1903 8 -0.199829
1903 9 -0.371612
1903 10 -0.679554
1903 11 -0.666936
1903 12 -0.539664
1904 1 -0.664979
1904 2 -0.390452
1904 3 -0.483816
1904 4 -0.448383
1904 5 -0.453818
1904 6 -0.376401
1904 7 -0.263267
1904 8 -0.37589
1904 9 -0.467852
1904 10 -0.212622
1904 11 -0.342081
1904 12 -0.453348
1905 1 -0.450316
1905 2 -0.203553
1905 3 -0.211925
1905 4 -0.520681
1905 5 -0.299651
1905 6 -0.116927
1905 7 -0.165369
1905 8 -0.243498
1905 9 0.002712
1905 10 -0.229109
1905 11 -0.151017
1905 12 -0.10723
1906 1 -0.185689
1906 2 0.0590743
1906 3 -0.183273
1906 4 -0.365747
1906 5 -0.173609
1906 6 -0.142922
1906 7 -0.527767
1906 8 -0.483837
1906 9 -0.75139
1906 10 -0.486937
1906 11 -0.606919
1906 12 -0.512012
1907 1 -0.206007
