# siod [Celsius] DMI (WIO-SEIO) SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1974 11 -0.265871
1974 12 -0.121904
1975 1 -0.173872
1975 2 -0.0623965
1975 3 -0.285026
1975 4 0.291531
1975 5 0.288914
1975 6 0.266265
1975 7 0.269489
1975 8 -0.0459267
1975 9 -0.460093
1975 10 -0.661502
1975 11 -0.0566719
1975 12 0.0611585
1976 1 0.198555
1976 2 0.2646
1976 3 0.188808
1976 4 0.326073
1976 5 0.218255
1976 6 0.575078
1976 7 0.887239
1976 8 0.39733
1976 9 0.170451
1976 10 0.147191
1976 11 0.0885305
1976 12 0.257729
1977 1 0.183211
1977 2 -0.071352
1977 3 0.342549
1977 4 0.177434
1977 5 -0.121972
1977 6 0.110362
1977 7 0.136391
1977 8 0.028818
1977 9 0.123256
1977 10 0.61227
1977 11 0.129029
1977 12 0.1946
1978 1 -0.4476
1978 2 -0.345255
1978 3 -0.412816
1978 4 -0.0165808
1978 5 -0.319014
1978 6 0.0253845
1978 7 0.19912
1978 8 0.0879083
1978 9 0.134847
1978 10 -0.112299
1978 11 -0.179395
1978 12 -0.0272923
1979 1 0.497971
1979 2 0.0301208
1979 3 0.134869
1979 4 -0.00685452
1979 5 -0.226048
1979 6 0.309635
1979 7 -0.00447522
1979 8 0.0694246
1979 9 0.112481
1979 10 0.0726934
1979 11 0.0229815
1979 12 0.128171
1980 1 0.0285821
1980 2 -0.0155746
1980 3 -0.245829
1980 4 0.111191
1980 5 0.156625
1980 6 -0.166044
1980 7 -0.33429
1980 8 -0.507147
1980 9 -0.341076
1980 10 -0.272154
1980 11 -0.15346
1980 12 -0.262434
1981 1 -0.0161442
1981 2 0.153303
1981 3 0.190766
1981 4 0.288225
1981 5 0.197091
1981 6 -0.0268729
1981 7 -0.241766
1981 8 -0.316925
1981 9 -0.35385
1981 10 -0.218268
1981 11 -0.054542
1981 12 0.212347
1982 1 0.33095
1982 2 0.3552
1982 3 0.222962
1982 4 0.319854
1982 5 0.442426
1982 6 0.465712
1982 7 0.579326
1982 8 0.553706
1982 9 0.828923
1982 10 0.999677
1982 11 0.549469
1982 12 0.0655247
1983 1 -0.293689
1983 2 -0.399587
1983 3 -0.576517
1983 4 -0.345056
1983 5 0.165056
1983 6 0.583987
1983 7 0.836889
1983 8 0.648109
1983 9 0.323365
1983 10 0.0987296
1983 11 -0.0622171
1983 12 0.132763
1984 1 -0.0344968
1984 2 0.0384859
1984 3 0.0542896
1984 4 0.259721
1984 5 -0.0745614
1984 6 -0.138125
1984 7 -0.0435677
1984 8 -0.187679
1984 9 -0.206416
1984 10 -0.262474
1984 11 -0.13962
1984 12 -0.0445594
1985 1 -0.274462
1985 2 -0.44072
1985 3 -0.3654
1985 4 0.00100955
1985 5 -0.00168197
1985 6 -0.410336
1985 7 -0.0850619
1985 8 -0.151533
1985 9 0.153499
1985 10 -0.113721
1985 11 0.346111
1985 12 -0.189245
1986 1 0.0764627
1986 2 0.0490232
1986 3 -0.0288018
1986 4 -0.0808071
1986 5 0.0665238
1986 6 -0.0672776
1986 7 -0.23668
1986 8 -0.104725
1986 9 0.238014
1986 10 0.327527
1986 11 0.0229208
1986 12 -0.0497634
1987 1 0.100159
1987 2 0.227224
1987 3 0.0289608
1987 4 0.0482886
1987 5 0.3894
1987 6 0.317615
1987 7 0.51332
1987 8 0.591284
1987 9 0.775504
1987 10 0.629523
1987 11 0.218139
1987 12 0.379205
1988 1 0.535682
1988 2 0.0345188
1988 3 -0.140676
1988 4 0.0775728
1988 5 -0.284474
1988 6 -0.0518112
1988 7 0.168039
1988 8 0.0145347
1988 9 -0.00627071
1988 10 -0.132092
1988 11 0.0970662
1988 12 0.39286
1989 1 -0.0865691
1989 2 0.145522
1989 3 -0.143926
1989 4 -0.270814
1989 5 -0.367231
1989 6 -0.560334
1989 7 -0.125073
1989 8 -0.0076859
1989 9 0.170941
1989 10 -0.0247548
1989 11 -0.0673748
1989 12 0.0602081
1990 1 0.0792505
1990 2 -0.105094
1990 3 0.0279557
1990 4 -0.181661
1990 5 -0.126913
1990 6 -0.355493
1990 7 0.0618213
1990 8 -0.0882132
1990 9 0.206967
1990 10 0.0385261
1990 11 0.17658
1990 12 0.230904
1991 1 0.24352
1991 2 0.0790953
1991 3 0.127389
1991 4 0.483152
1991 5 0.593892
1991 6 0.465982
1991 7 0.571049
1991 8 0.349203
1991 9 0.479916
1991 10 0.33915
1991 11 0.300772
1991 12 0.295361
1992 1 -0.142216
1992 2 -0.210263
1992 3 -0.50554
1992 4 -0.351084
1992 5 -0.325738
1992 6 -0.644558
1992 7 -0.163335
1992 8 -0.464254
1992 9 -0.441318
1992 10 -0.244425
1992 11 -0.126901
1992 12 -0.0883292
1993 1 -0.0166848
1993 2 0.213889
1993 3 -0.131024
1993 4 0.0160394
1993 5 0.193944
1993 6 0.10314
1993 7 0.154432
1993 8 -0.00939703
1993 9 0.214664
1993 10 0.220595
1993 11 0.115377
1993 12 0.0181124
1994 1 0.206768
1994 2 0.0398788
1994 3 0.361521
1994 4 0.539726
1994 5 0.75365
1994 6 0.63431
1994 7 0.855031
1994 8 1.0963
1994 9 0.912311
1994 10 1.07332
1994 11 0.554361
1994 12 0.48979
1995 1 0.319561
1995 2 0.339214
1995 3 0.117495
1995 4 -0.0163992
1995 5 -0.0295702
1995 6 0.134634
1995 7 0.143282
1995 8 0.160361
1995 9 0.213174
1995 10 0.0204328
1995 11 -0.0188735
1995 12 0.319205
1996 1 0.164003
1996 2 0.157458
1996 3 0.0917091
1996 4 -0.158791
1996 5 -0.0412165
1996 6 -0.179392
1996 7 -0.327654
1996 8 -0.374805
1996 9 -0.318139
1996 10 -0.719423
1996 11 -0.519489
1996 12 -0.184685
1997 1 0.082475
1997 2 0.259563
1997 3 0.210147
1997 4 0.252794
1997 5 0.249116
1997 6 0.296516
1997 7 0.760085
1997 8 0.933048
1997 9 1.15197
1997 10 1.2496
1997 11 1.5361
1997 12 1.08644
1998 1 0.699935
1998 2 0.607345
1998 3 0.121801
1998 4 0.25625
1998 5 0.364374
1998 6 0.364149
1998 7 -0.0590848
1998 8 -0.259673
1998 9 -0.0907454
1998 10 -0.346056
1998 11 -0.372148
1998 12 -0.101639
1999 1 0.0657678
1999 2 0.157532
1999 3 0.280793
1999 4 0.202078
1999 5 0.0402254
1999 6 0.0755961
1999 7 0.42144
1999 8 0.320162
1999 9 0.340262
1999 10 0.192578
1999 11 0.159784
1999 12 0.0836803
2000 1 0.0654135
2000 2 0.178869
2000 3 0.314668
2000 4 0.351889
2000 5 0.338196
2000 6 0.194576
2000 7 0.394797
2000 8 0.439092
2000 9 0.302017
2000 10 0.237289
2000 11 -0.0324317
2000 12 -0.0147939
2001 1 -0.2418
2001 2 0.167791
2001 3 0.154947
2001 4 0.34105
2001 5 0.358525
2001 6 0.339362
2001 7 0.175419
2001 8 0.00477049
2001 9 0.164825
2001 10 -0.0653266
2001 11 0.0291495
2001 12 0.173112
2002 1 0.0434305
2002 2 0.091926
2002 3 0.177766
2002 4 -0.148786
2002 5 -0.106413
2002 6 0.0244214
2002 7 0.0541517
2002 8 0.0898333
2002 9 0.6736
2002 10 0.778038
2002 11 0.361629
2002 12 0.0672601
2003 1 -0.0597497
2003 2 0.204322
2003 3 0.125073
2003 4 0.102041
2003 5 0.058905
2003 6 0.348988
2003 7 0.440989
2003 8 0.406275
2003 9 0.32891
2003 10 0.139435
2003 11 0.107694
2003 12 0.409298
2004 1 0.228665
2004 2 0.298303
2004 3 0.25345
2004 4 0.123611
2004 5 -0.338728
2004 6 -0.17637
2004 7 0.0118341
2004 8 0.165092
2004 9 0.282547
2004 10 0.37473
2004 11 0.107436
2004 12 0.0926149
2005 1 0.0581017
2005 2 -0.371075
2005 3 -0.263004
2005 4 0.285297
2005 5 0.18911
2005 6 0.0347058
2005 7 -0.0679547
2005 8 -0.0420078
2005 9 -0.14245
2005 10 -0.051444
2005 11 -0.00075087
2005 12 -0.0658553
2006 1 0.0590512
2006 2 -0.114588
2006 3 -0.0550682
2006 4 0.188612
2006 5 0.0112613
2006 6 0.150353
2006 7 0.349043
2006 8 0.526681
2006 9 0.808918
2006 10 0.947895
2006 11 0.762516
2006 12 0.394134
2007 1 0.40568
2007 2 0.33579
2007 3 0.280309
2007 4 0.298418
2007 5 0.490664
2007 6 0.244476
2007 7 0.362923
2007 8 0.539626
2007 9 0.62519
2007 10 0.454022
2007 11 0.248904
2007 12 0.00537252
2008 1 0.306731
2008 2 0.117109
2008 3 0.274118
2008 4 0.0490773
2008 5 0.402774
2008 6 0.426349
2008 7 0.555781
2008 8 0.423611
2008 9 0.476232
2008 10 0.412749
2008 11 0.147418
2008 12 0.175455
2009 1 0.221456
2009 2 0.352632
2009 3 0.269153
2009 4 0.325761
2009 5 0.476458
2009 6 0.30781
2009 7 0.117948
2009 8 0.199884
2009 9 0.281433
2009 10 0.364587
2009 11 0.191377
2009 12 0.38357
2010 1 0.476236
2010 2 0.213921
2010 3 0.633086
2010 4 0.566729
2010 5 0.188861
2010 6 0.0679929
2010 7 0.311149
2010 8 0.247197
2010 9 0.125889
2010 10 -0.0528908
2010 11 -0.213348
2010 12 0.0232811
2011 1 0.376902
2011 2 0.423309
2011 3 0.542394
2011 4 0.359307
2011 5 0.132085
2011 6 0.264242
2011 7 0.5356
2011 8 0.648962
2011 9 0.588449
2011 10 0.737551
2011 11 0.600428
2011 12 0.0989933
2012 1 0.230217
2012 2 0.105375
2012 3 0.200257
2012 4 -0.0572185
2012 5 -0.115709
2012 6 0.220741
2012 7 0.85856
2012 8 0.947349
2012 9 0.841945
2012 10 0.492819
2012 11 0.168367
2012 12 0.489949
2013 1 0.122007
2013 2 0.377555
2013 3 0.250944
2013 4 -0.094955
2013 5 -0.284581
2013 6 -0.288451
2013 7 0.124814
2013 8 0.103788
2013 9 0.0847923
2013 10 0.222498
2013 11 0.461216
2013 12 0.370025
2014 1 0.0922914
2014 2 0.0969087
2014 3 0.0186493
2014 4 0.14356
2014 5 0.127124
2014 6 0.18517
2014 7 -0.0471487
2014 8 -0.071192
2014 9 0.245746
2014 10 0.505612
2014 11 0.275094
2014 12 0.267675
2015 1 0.0800525
2015 2 -0.160358
2015 3 -0.0709062
2015 4 0.194335
2015 5 0.459317
2015 6 0.500722
2015 7 0.531745
2015 8 0.86248
2015 9 0.676696
2015 10 0.861228
2015 11 0.601815
2015 12 0.491903
